CustomerID,Gender,ZIP,SocioEconomicIndex,PD_Rating,ReturningCustomer,BackupCard,StandingOrder,CreditProducts,CreditProductCode,IsBankCard,CardStatus,DebtHistory_1_Date,DebtHistory_1_Amount,DebtHistory_1_ReturnReason,DebtHistory_1_CollectionChannel,DebtHistory_1_CollectionChannelCode,DebtHistory_1_CollectionDays,DebtHistory_2_Date,DebtHistory_2_Amount,DebtHistory_2_ReturnReason,DebtHistory_2_CollectionChannel,DebtHistory_2_CollectionChannelCode,DebtHistory_2_CollectionDays,DebtHistory_3_Date,DebtHistory_3_Amount,DebtHistory_3_ReturnReason,DebtHistory_3_CollectionChannel,DebtHistory_3_CollectionChannelCode,DebtHistory_3_CollectionDays,DebtHistory_4_Date,DebtHistory_4_Amount,DebtHistory_4_ReturnReason,DebtHistory_4_CollectionChannel,DebtHistory_4_CollectionChannelCode,DebtHistory_4_CollectionDays,DebtHistory_5_Date,DebtHistory_5_Amount,DebtHistory_5_ReturnReason,DebtHistory_5_CollectionChannel,DebtHistory_5_CollectionChannelCode,DebtHistory_5_CollectionDays,Alert_1_Code,Alert_1_Date,Alert_2_Code,Alert_2_Date,Alert_3_Code,Alert_3_Date,Alert_4_Code,Alert_4_Date,Alert_5_Code,Alert_5_Date
608717,Female,61070,9,Low,1,1,0,CreditCard,4,0,Expired,2025-01-18,11019.62,TechnicalError,App,1,53,2025-03-19,11592.31,CardExpired,App,2,22,2025-05-18,9984.93,CardExpired,App,1,186,2025-07-17,11327.66,TechnicalError,Branch,3,98,,,,,,,,,,,,,,,105,2024-10-27
608718,Female,50347,8,Medium,1,1,0,Mortgage,2,1,Active,2020-09-29,8500.28,InsufficientFunds,Branch,3,23,2020-11-28,2911.87,TechnicalError,App,3,71,2021-01-27,13866.89,CardExpired,Branch,1,199,,,,,,,,,,,,,107,2021-07-18,,,159,2016-10-15,,,,
608719,Male,31969,1,Medium,0,1,0,Mortgage,1,0,Active,2025-12-04,2436.1,InsufficientFunds,CallCenter,1,15,,,,,,,,,,,,,,,,,,,,,,,,,165,2019-04-28,132,2024-08-29,,,,,103,2020-01-14
608720,Female,71944,8,High,1,1,1,Loan,1,1,Blocked,2018-09-27,6263.48,CardExpired,Branch,2,104,2018-11-26,11655.87,CardExpired,App,1,45,2019-01-25,8523.71,TechnicalError,App,1,99,,,,,,,,,,,,,,,158,2025-10-26,,,,,170,2019-08-01
608721,Other,89216,1,Medium,1,0,0,Mortgage,1,1,Active,2025-05-14,6138.41,TechnicalError,CallCenter,1,219,2025-07-13,9273.44,TechnicalError,App,1,20,2025-09-11,3142.23,CardExpired,App,1,201,2025-11-10,191.54,CardExpired,Branch,2,70,,,,,,,171,2025-07-23,167,2017-02-02,139,2022-05-18,170,2023-10-26,174,2019-12-22
608722,Male,11441,7,Low,0,1,1,CreditCard,4,0,Active,2017-10-16,7797.94,CardExpired,CallCenter,3,237,,,,,,,,,,,,,,,,,,,,,,,,,,,113,2018-08-30,,,,,192,2021-08-15
608723,Female,71853,1,Low,0,0,0,Mortgage,1,1,Active,2020-10-08,7355.13,TechnicalError,App,1,140,2020-12-07,7811.42,TechnicalError,App,2,69,2021-02-05,9565.47,InsufficientFunds,CallCenter,3,198,,,,,,,,,,,,,145,2024-01-28,191,2018-08-16,,,111,2016-10-06,159,2019-04-03
608724,Male,43196,7,Medium,1,0,0,CreditCard,3,0,Expired,2016-04-06,3109.37,CardExpired,Branch,3,38,2016-06-05,2685.08,TechnicalError,App,3,65,2016-08-04,754.48,CardExpired,CallCenter,3,94,2016-10-03,13369.13,TechnicalError,App,3,41,,,,,,,,,,,,,157,2019-09-24,,
608725,Other,97836,6,High,1,0,1,Loan,1,1,Blocked,2021-09-22,1981.6,CardExpired,CallCenter,2,18,2021-11-21,4416.15,TechnicalError,App,2,175,2022-01-20,5515.56,TechnicalError,CallCenter,2,187,2022-03-21,4272.01,InsufficientFunds,App,3,173,2022-05-20,600.16,InsufficientFunds,App,3,148,172,2025-08-21,156,2024-06-25,,,,,,
608726,Female,49908,4,High,0,0,0,CreditCard,2,0,Active,2017-08-31,10503.38,CardExpired,Branch,1,181,2017-10-30,14804.53,InsufficientFunds,CallCenter,2,148,2017-12-29,9939.65,TechnicalError,App,2,53,2018-02-27,7290.34,InsufficientFunds,CallCenter,2,155,,,,,,,178,2023-01-12,,,,,,,190,2017-11-24
608727,Male,24258,2,Low,1,0,1,Loan,2,1,Blocked,2025-01-10,3983.23,InsufficientFunds,Branch,3,223,2025-03-11,13867.68,InsufficientFunds,CallCenter,3,51,,,,,,,,,,,,,,,,,,,,,,,151,2019-08-07,,,113,2020-03-15
608728,Male,47264,2,Medium,1,1,1,Loan,2,0,Expired,2019-11-09,12607.48,TechnicalError,App,3,48,2020-01-08,12534.44,InsufficientFunds,Branch,2,27,2020-03-08,14257.86,TechnicalError,CallCenter,2,170,2020-05-07,4788.89,CardExpired,CallCenter,3,236,,,,,,,126,2019-12-10,,,,,,,,
608729,Other,80853,8,High,0,1,0,CreditCard,3,1,Expired,2023-07-18,8483.4,CardExpired,App,2,155,,,,,,,,,,,,,,,,,,,,,,,,,,,165,2024-06-23,,,196,2016-07-29,,
608730,Male,54906,3,High,0,1,0,Mortgage,1,0,Blocked,2020-03-17,1579.68,InsufficientFunds,CallCenter,1,26,2020-05-16,9510.14,TechnicalError,CallCenter,2,138,2020-07-15,8047.07,TechnicalError,App,3,75,2020-09-13,8143.01,CardExpired,App,2,190,,,,,,,132,2024-12-13,,,,,119,2018-02-21,,
608731,Male,68592,4,High,0,0,1,Loan,1,0,Blocked,2020-12-26,14396.41,InsufficientFunds,Branch,2,26,2021-02-24,982.8,TechnicalError,Branch,2,22,2021-04-25,4759.81,CardExpired,App,3,238,,,,,,,,,,,,,,,189,2017-08-11,125,2019-01-31,155,2017-09-28,138,2018-07-21
608732,Female,50105,8,High,0,0,1,Loan,1,1,Expired,2018-10-21,4839.08,InsufficientFunds,CallCenter,3,215,2018-12-20,6276.69,InsufficientFunds,App,2,99,,,,,,,,,,,,,,,,,,,102,2018-02-21,108,2017-09-27,,,141,2018-03-14,156,2021-07-06
608733,Male,59944,7,Low,0,0,0,Loan,4,0,Blocked,2017-02-12,11705.57,InsufficientFunds,Branch,2,134,2017-04-13,13795.77,CardExpired,App,2,36,2017-06-12,1412.25,CardExpired,CallCenter,3,167,2017-08-11,7922.55,InsufficientFunds,CallCenter,1,134,2017-10-10,13157.3,CardExpired,CallCenter,3,165,165,2025-11-07,,,187,2023-10-28,,,,
608734,Other,10348,9,Medium,1,0,0,Mortgage,1,1,Expired,2016-08-07,8988.59,TechnicalError,Branch,3,162,2016-10-06,12328.02,CardExpired,CallCenter,2,76,2016-12-05,11459.07,CardExpired,CallCenter,3,188,2017-02-03,2410.97,InsufficientFunds,Branch,1,89,,,,,,,,,,,153,2020-10-16,,,,
608735,Female,53776,6,High,1,0,1,CreditCard,3,0,Active,2023-05-30,8626.19,InsufficientFunds,CallCenter,3,155,,,,,,,,,,,,,,,,,,,,,,,,,165,2023-04-25,,,,,107,2020-12-13,,
608736,Male,60134,6,High,1,0,0,Loan,1,0,Blocked,2017-08-03,9523.82,CardExpired,Branch,3,92,2017-10-02,8982.32,InsufficientFunds,CallCenter,3,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608737,Female,47416,9,High,1,0,1,CreditCard,1,1,Active,2017-04-14,12811.15,CardExpired,Branch,3,66,2017-06-13,6196.48,InsufficientFunds,Branch,1,65,,,,,,,,,,,,,,,,,,,136,2026-03-14,180,2018-11-01,131,2017-12-12,,,,
608738,Other,21520,4,High,0,0,0,Loan,4,1,Active,2017-04-04,6589.28,TechnicalError,CallCenter,2,79,2017-06-03,12678.46,TechnicalError,App,3,218,2017-08-02,5955.75,TechnicalError,CallCenter,1,145,2017-10-01,11461.61,InsufficientFunds,CallCenter,2,104,,,,,,,,,,,195,2020-10-26,185,2016-08-16,,
608739,Female,31215,9,Medium,1,0,1,Loan,3,1,Blocked,2025-06-15,14511.28,CardExpired,Branch,2,1,2025-08-14,4571.46,CardExpired,App,3,181,2025-10-13,5995.45,InsufficientFunds,Branch,1,206,2025-12-12,5366.5,TechnicalError,Branch,1,36,,,,,,,,,153,2021-05-09,,,,,,
608740,Male,35881,3,Low,0,1,0,CreditCard,1,0,Active,2020-06-26,10221.51,TechnicalError,App,2,23,2020-08-25,9187.18,CardExpired,CallCenter,3,146,2020-10-24,1312.71,TechnicalError,App,1,136,2020-12-23,11030.07,InsufficientFunds,CallCenter,1,86,,,,,,,139,2022-04-27,195,2021-05-17,,,117,2017-10-04,165,2024-03-07
608741,Female,55413,6,Medium,1,0,0,Mortgage,4,0,Expired,2025-08-28,1515.31,InsufficientFunds,App,2,142,2025-10-27,11335.57,CardExpired,App,3,101,2025-12-26,4827.11,TechnicalError,App,1,141,2026-02-24,14750.41,TechnicalError,CallCenter,2,106,,,,,,,,,,,,,191,2023-03-19,,
608742,Male,37672,2,High,1,0,1,CreditCard,4,0,Blocked,2023-12-05,11265.96,InsufficientFunds,App,3,131,2024-02-03,9578.36,CardExpired,Branch,3,62,,,,,,,,,,,,,,,,,,,,,106,2018-03-18,,,,,,
608743,Other,75265,9,High,1,1,0,Loan,1,0,Expired,2019-03-21,11065.72,TechnicalError,Branch,2,235,2019-05-20,10842.32,InsufficientFunds,Branch,1,121,,,,,,,,,,,,,,,,,,,,,,,158,2016-08-06,,,142,2020-01-29
608744,Female,62293,2,Medium,0,0,1,Loan,3,0,Expired,2019-10-15,1796.87,InsufficientFunds,App,2,47,2019-12-14,14436.31,CardExpired,App,2,14,2020-02-12,5829.22,TechnicalError,CallCenter,3,59,2020-04-12,2816.37,CardExpired,CallCenter,2,66,,,,,,,,,,,,,,,145,2017-05-30
608745,Female,59663,4,Medium,1,0,1,Mortgage,3,0,Active,2019-10-09,3395.91,TechnicalError,CallCenter,1,111,2019-12-08,9212.01,CardExpired,App,2,159,2020-02-06,5639.08,InsufficientFunds,CallCenter,3,32,,,,,,,,,,,,,,,165,2025-02-04,144,2018-05-03,159,2024-10-10,108,2022-05-22
608746,Female,53360,5,Medium,1,1,1,CreditCard,3,0,Active,2020-07-14,1585.14,CardExpired,Branch,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608747,Female,94554,3,Low,1,0,1,Loan,3,0,Active,2022-03-23,6600.53,CardExpired,App,3,94,2022-05-22,5826.54,TechnicalError,CallCenter,3,80,2022-07-21,3904.31,CardExpired,CallCenter,2,144,,,,,,,,,,,,,,,,,,,,,,
608748,Female,34794,8,Low,0,1,0,Loan,4,0,Active,2021-06-14,14450.47,CardExpired,Branch,3,188,2021-08-13,9403.87,InsufficientFunds,CallCenter,3,188,2021-10-12,10997.16,TechnicalError,Branch,3,136,,,,,,,,,,,,,,,,,,,,,,
608749,Other,15660,2,Low,0,0,1,Loan,1,1,Blocked,2018-07-14,5568.61,InsufficientFunds,App,2,109,2018-09-12,3897.7,InsufficientFunds,App,3,152,,,,,,,,,,,,,,,,,,,154,2025-03-21,,,,,,,,
608750,Female,65955,4,Medium,0,0,1,CreditCard,2,1,Blocked,2017-06-20,1664.93,CardExpired,App,2,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,2021-06-26,,
608751,Other,68062,7,Medium,1,1,0,Loan,2,0,Active,2020-12-09,2232.6,InsufficientFunds,Branch,1,44,2021-02-07,11717.93,TechnicalError,Branch,3,173,2021-04-08,13970.96,CardExpired,CallCenter,2,100,,,,,,,,,,,,,165,2025-12-05,,,193,2024-10-23,,,,
608752,Other,84431,9,Medium,1,1,1,Mortgage,4,1,Expired,2023-03-04,13936.05,CardExpired,CallCenter,2,159,2023-05-03,3747.46,InsufficientFunds,App,2,39,,,,,,,,,,,,,,,,,,,168,2024-01-03,,,,,122,2019-04-10,188,2017-04-10
608753,Female,61292,9,High,0,1,0,Mortgage,3,1,Active,2025-02-23,8390.96,CardExpired,Branch,3,57,2025-04-24,9588.97,InsufficientFunds,CallCenter,1,122,2025-06-23,233.51,TechnicalError,Branch,3,90,,,,,,,,,,,,,153,2022-06-15,,,198,2022-10-06,177,2016-09-21,,
608754,Other,97032,8,Medium,0,1,0,Loan,1,1,Active,2018-09-30,7061.25,InsufficientFunds,App,1,231,2018-11-29,14910.99,TechnicalError,Branch,2,85,2019-01-28,10679.34,CardExpired,CallCenter,1,229,2019-03-29,11666.57,CardExpired,CallCenter,3,99,2019-05-28,5653.9,TechnicalError,Branch,3,221,198,2019-03-09,128,2025-05-31,,,195,2017-06-26,,
608755,Female,24299,4,High,1,0,0,Loan,3,1,Active,2018-12-22,4893.88,TechnicalError,App,3,111,2019-02-20,14552.85,TechnicalError,App,1,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608756,Female,29070,1,High,1,1,0,Mortgage,3,0,Expired,2022-10-30,3479.93,TechnicalError,Branch,3,213,2022-12-29,14140.44,TechnicalError,App,1,100,2023-02-27,13484.11,CardExpired,App,1,62,2023-04-28,13170.67,TechnicalError,CallCenter,3,23,,,,,,,128,2024-08-30,,,,,,,,
608757,Female,62281,4,Medium,1,1,0,Mortgage,2,0,Expired,2024-04-07,1956.46,TechnicalError,Branch,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,135,2021-12-10,,,,,178,2024-05-16
608758,Other,50976,2,High,0,0,1,CreditCard,3,0,Blocked,2017-06-23,5252.54,CardExpired,Branch,3,29,2017-08-22,2663.13,InsufficientFunds,Branch,2,220,,,,,,,,,,,,,,,,,,,,,117,2022-02-12,,,,,,
608759,Other,99779,5,Low,0,0,1,Loan,2,1,Expired,2019-12-11,3709.15,InsufficientFunds,App,2,166,2020-02-09,12852.6,TechnicalError,App,3,239,2020-04-09,13698.38,CardExpired,CallCenter,2,82,2020-06-08,7826.66,TechnicalError,CallCenter,2,183,2020-08-07,2892.25,TechnicalError,App,2,68,,,185,2022-07-20,150,2018-10-17,,,167,2021-12-22
608760,Female,27211,6,Low,1,1,0,CreditCard,1,0,Expired,2024-07-08,11744.28,TechnicalError,App,3,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,2018-05-23,125,2023-07-04,,
608761,Female,49299,7,Medium,0,1,0,Mortgage,2,1,Active,2022-01-08,11346.77,TechnicalError,App,2,176,2022-03-09,11941.91,CardExpired,Branch,3,24,2022-05-08,7780.06,TechnicalError,App,2,5,2022-07-07,9774.65,InsufficientFunds,CallCenter,1,64,,,,,,,178,2016-12-06,,,,,127,2017-03-11,,
608762,Female,92401,8,Medium,0,1,1,CreditCard,4,1,Blocked,2017-11-26,2828.1,InsufficientFunds,CallCenter,2,118,2018-01-25,11460.27,CardExpired,Branch,1,193,2018-03-26,11638.62,CardExpired,CallCenter,1,151,2018-05-25,12042.92,TechnicalError,App,1,153,,,,,,,189,2019-07-26,135,2023-02-07,156,2017-03-13,109,2019-07-26,170,2023-11-05
608763,Male,93193,6,Low,1,0,0,Loan,2,0,Expired,2017-02-28,6588.09,CardExpired,App,1,204,2017-04-29,1079.19,InsufficientFunds,App,2,82,2017-06-28,7370.26,TechnicalError,CallCenter,3,158,,,,,,,,,,,,,199,2022-09-26,,,,,137,2018-06-18,,
608764,Other,68549,5,Low,1,1,0,Loan,2,1,Blocked,2019-10-31,6418.34,InsufficientFunds,Branch,1,214,2019-12-30,9991.82,InsufficientFunds,CallCenter,2,36,2020-02-28,6901.67,InsufficientFunds,App,2,199,2020-04-28,608.33,CardExpired,App,1,148,2020-06-27,2951.93,CardExpired,App,3,235,,,,,136,2022-07-18,,,196,2021-01-01
608765,Female,79436,7,High,1,0,0,Mortgage,1,1,Blocked,2022-07-17,3441.79,CardExpired,App,2,137,2022-09-15,7507.92,TechnicalError,Branch,1,44,2022-11-14,3151.05,TechnicalError,CallCenter,3,10,,,,,,,,,,,,,115,2017-06-08,127,2018-09-23,,,,,,
608766,Female,45969,3,Low,1,1,0,Loan,4,0,Active,2025-06-09,4335.98,CardExpired,App,3,121,2025-08-08,10528.32,CardExpired,CallCenter,2,115,2025-10-07,6030.24,TechnicalError,CallCenter,2,182,2025-12-06,640.05,InsufficientFunds,Branch,1,233,2026-02-04,14755.55,CardExpired,App,3,130,,,,,,,137,2026-05-14,111,2019-02-14
608767,Other,80006,5,High,1,1,0,Mortgage,4,0,Active,2019-07-19,3374.64,InsufficientFunds,Branch,2,112,2019-09-17,13273.47,CardExpired,App,3,7,2019-11-16,6620.8,TechnicalError,Branch,2,84,2020-01-15,1116.44,InsufficientFunds,Branch,1,89,,,,,,,107,2019-12-07,,,,,,,,
608768,Male,28035,1,Low,0,0,0,Loan,4,0,Active,2021-06-18,962.72,InsufficientFunds,CallCenter,3,111,2021-08-17,7735.25,InsufficientFunds,App,2,72,2021-10-16,9600.99,CardExpired,Branch,3,180,2021-12-15,10910.27,InsufficientFunds,CallCenter,2,229,2022-02-13,3294.09,InsufficientFunds,CallCenter,3,118,125,2020-02-27,,,,,,,,
608769,Female,31645,7,Medium,1,1,0,Mortgage,3,0,Expired,2025-06-08,5250.36,TechnicalError,App,2,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,2017-02-10
608770,Male,12542,6,Medium,1,1,0,Loan,4,0,Active,2016-12-09,14172.93,InsufficientFunds,Branch,2,181,2017-02-07,11090.52,TechnicalError,App,2,206,2017-04-08,13173.75,CardExpired,Branch,3,125,2017-06-07,13185.25,TechnicalError,Branch,1,152,2017-08-06,11923.4,TechnicalError,Branch,2,71,,,,,,,,,137,2025-06-28
608771,Female,52676,1,Low,1,1,0,Mortgage,4,1,Active,2018-06-12,8600.94,TechnicalError,App,1,168,2018-08-11,12921.76,CardExpired,Branch,3,104,2018-10-10,11192.36,TechnicalError,CallCenter,2,34,,,,,,,,,,,,,133,2025-06-03,,,100,2021-02-23,138,2021-05-10,,
608772,Male,20009,2,Low,1,1,1,Loan,4,1,Active,2016-01-12,13352.83,CardExpired,CallCenter,2,18,2016-03-12,14851.96,TechnicalError,Branch,2,172,2016-05-11,7471.73,CardExpired,CallCenter,3,227,2016-07-10,3444.91,CardExpired,Branch,3,233,2016-09-08,2027.78,InsufficientFunds,Branch,1,220,143,2021-02-11,,,,,196,2022-05-04,,
608773,Other,25274,9,Low,1,0,0,CreditCard,2,1,Expired,2016-09-20,874.27,InsufficientFunds,Branch,3,52,2016-11-19,2057.68,TechnicalError,App,1,119,2017-01-18,3383.65,CardExpired,App,1,30,2017-03-19,2345.89,TechnicalError,App,1,236,,,,,,,196,2021-04-01,,,,,,,,
608774,Male,61225,8,Medium,0,1,1,Loan,3,1,Expired,2023-06-21,4530.52,TechnicalError,CallCenter,3,154,2023-08-20,5242.87,CardExpired,App,3,66,2023-10-19,629.9,InsufficientFunds,App,3,230,2023-12-18,10388.48,TechnicalError,Branch,1,56,2024-02-16,2862.71,InsufficientFunds,Branch,3,211,,,186,2020-10-14,,,,,,
608775,Other,18692,3,High,1,0,1,Loan,2,0,Blocked,2018-09-04,11415.7,InsufficientFunds,Branch,2,6,2018-11-03,12164.88,InsufficientFunds,CallCenter,3,186,2019-01-02,6982.16,CardExpired,Branch,1,19,2019-03-03,7003.25,TechnicalError,Branch,3,186,,,,,,,,,187,2023-10-05,127,2025-09-29,,,117,2017-01-02
608776,Other,52077,6,Medium,0,0,1,CreditCard,1,1,Blocked,2018-06-04,1926.6,InsufficientFunds,Branch,3,238,2018-08-03,12183.77,TechnicalError,Branch,3,68,,,,,,,,,,,,,,,,,,,,,,,124,2022-10-27,,,167,2017-05-05
608777,Female,13018,6,Low,0,0,0,Loan,2,1,Blocked,2017-04-10,3118.09,TechnicalError,App,2,179,2017-06-09,726.75,TechnicalError,Branch,3,21,,,,,,,,,,,,,,,,,,,,,,,,,,,148,2016-09-11
608778,Female,98955,3,Low,0,1,1,CreditCard,3,0,Blocked,2021-01-29,12418.67,CardExpired,App,3,239,2021-03-30,9066.83,CardExpired,CallCenter,3,149,,,,,,,,,,,,,,,,,,,,,158,2025-11-22,109,2025-12-11,,,,
608779,Other,83025,1,High,0,1,0,Mortgage,1,1,Active,2021-03-30,10517.72,TechnicalError,Branch,2,56,2021-05-29,14358.77,InsufficientFunds,Branch,3,31,2021-07-28,3463.26,TechnicalError,App,3,157,,,,,,,,,,,,,,,,,,,,,,
608780,Other,80358,5,High,1,0,0,Loan,1,1,Blocked,2025-01-09,9269.08,CardExpired,CallCenter,2,68,2025-03-10,1180.27,TechnicalError,Branch,3,119,,,,,,,,,,,,,,,,,,,134,2017-07-04,,,,,,,,
608781,Male,93578,6,Low,1,0,0,Loan,2,1,Blocked,2024-12-25,6388.03,CardExpired,App,3,29,,,,,,,,,,,,,,,,,,,,,,,,,,,192,2023-03-29,,,,,,
608782,Female,10535,5,Medium,0,0,0,Loan,1,1,Active,2019-08-03,1318.55,InsufficientFunds,App,3,237,2019-10-02,5742.37,CardExpired,Branch,1,73,2019-12-01,12914.47,InsufficientFunds,Branch,1,51,2020-01-30,8805.88,InsufficientFunds,Branch,2,156,2020-03-30,2225.04,InsufficientFunds,Branch,2,92,,,,,135,2020-07-18,,,,
608783,Female,95371,5,Low,1,0,1,Mortgage,3,1,Blocked,2017-06-14,3027.16,TechnicalError,App,1,103,2017-08-13,8810.16,TechnicalError,App,1,69,2017-10-12,1370.7,CardExpired,CallCenter,3,115,2017-12-11,9154.9,InsufficientFunds,App,1,163,2018-02-09,5899.9,CardExpired,App,3,180,,,189,2017-03-08,,,,,116,2018-02-11
608784,Other,94001,6,Medium,0,0,1,CreditCard,4,1,Active,2017-06-05,4714.61,InsufficientFunds,App,2,179,2017-08-04,2872.77,InsufficientFunds,Branch,2,33,2017-10-03,9330.63,TechnicalError,CallCenter,2,196,2017-12-02,9690.12,InsufficientFunds,App,1,128,,,,,,,,,,,,,,,173,2019-10-22
608785,Male,21269,5,High,0,1,1,CreditCard,4,1,Expired,2018-11-29,11069.76,TechnicalError,CallCenter,2,143,2019-01-28,4944.27,TechnicalError,Branch,1,208,,,,,,,,,,,,,,,,,,,135,2016-10-29,182,2022-04-01,,,,,,
608786,Female,93127,6,Low,0,1,1,Mortgage,2,1,Blocked,2024-06-24,7283.17,InsufficientFunds,CallCenter,3,223,2024-08-23,274.01,CardExpired,CallCenter,3,129,2024-10-22,5538.37,InsufficientFunds,App,3,186,,,,,,,,,,,,,,,147,2019-07-03,,,156,2019-06-20,171,2017-02-02
608787,Male,34408,7,Medium,0,0,0,Mortgage,1,1,Active,2017-03-30,10836.95,TechnicalError,Branch,2,76,2017-05-29,3393.75,CardExpired,App,3,137,2017-07-28,12393.53,TechnicalError,CallCenter,3,131,2017-09-26,426.41,InsufficientFunds,App,2,22,,,,,,,,,198,2021-12-22,,,112,2021-02-09,107,2021-08-15
608788,Other,69327,3,High,1,0,0,Loan,4,1,Blocked,2026-01-07,682.98,InsufficientFunds,Branch,1,143,2026-03-08,9959.32,InsufficientFunds,CallCenter,2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608789,Other,34816,9,High,1,1,1,Loan,2,0,Active,2019-02-20,11452.68,TechnicalError,CallCenter,1,132,2019-04-21,11309.51,TechnicalError,Branch,3,151,2019-06-20,14787.15,TechnicalError,CallCenter,1,155,,,,,,,,,,,,,,,,,193,2023-03-11,,,132,2025-02-11
608790,Female,80122,6,Medium,0,0,1,CreditCard,1,0,Expired,2018-02-20,6009.16,InsufficientFunds,Branch,1,4,2018-04-21,11353.92,TechnicalError,Branch,3,78,2018-06-20,9146.11,CardExpired,App,1,78,2018-08-19,4654.72,CardExpired,Branch,2,172,2018-10-18,6283.72,InsufficientFunds,CallCenter,3,183,149,2024-06-23,,,137,2026-04-08,141,2024-02-15,,
608791,Female,11852,9,High,0,1,0,CreditCard,4,0,Blocked,2021-04-23,13300.05,TechnicalError,CallCenter,2,148,2021-06-22,11445.32,InsufficientFunds,Branch,3,88,2021-08-21,286.63,InsufficientFunds,App,3,232,2021-10-20,7087.9,CardExpired,Branch,2,99,,,,,,,195,2016-09-20,,,,,178,2016-07-29,,
608792,Male,31306,6,High,1,1,0,Loan,3,1,Blocked,2024-02-14,1719.6,InsufficientFunds,CallCenter,2,87,2024-04-14,8590.13,CardExpired,Branch,2,199,,,,,,,,,,,,,,,,,,,148,2019-03-15,,,,,174,2023-04-27,160,2016-12-26
608793,Male,87352,8,Low,1,1,0,Mortgage,3,0,Active,2023-03-26,7663.52,TechnicalError,CallCenter,1,90,,,,,,,,,,,,,,,,,,,,,,,,,,,119,2023-07-23,,,163,2018-06-26,,
608794,Other,65198,1,Medium,1,0,1,Loan,2,0,Blocked,2024-09-11,13143.86,InsufficientFunds,CallCenter,1,221,2024-11-10,4311.75,InsufficientFunds,Branch,3,124,2025-01-09,7079.12,TechnicalError,CallCenter,2,143,,,,,,,,,,,,,,,,,,,,,,
608795,Other,98752,1,Low,0,1,0,Loan,2,0,Expired,2022-08-30,10786.49,CardExpired,CallCenter,1,138,2022-10-29,10455.73,CardExpired,Branch,3,165,,,,,,,,,,,,,,,,,,,,,,,,,,,161,2025-10-07
608796,Other,57641,4,High,1,1,0,CreditCard,1,1,Blocked,2016-01-20,7875.31,CardExpired,App,1,38,2016-03-20,10972.7,CardExpired,CallCenter,3,3,2016-05-19,7023.88,TechnicalError,CallCenter,3,64,2016-07-18,12048.17,TechnicalError,CallCenter,1,230,2016-09-16,7115.71,InsufficientFunds,CallCenter,2,68,,,,,,,,,,
608797,Female,95704,8,Medium,1,0,1,Mortgage,1,1,Active,2025-07-11,12601.0,CardExpired,Branch,1,102,2025-09-09,10160.0,CardExpired,App,1,131,,,,,,,,,,,,,,,,,,,,,,,,,,,173,2026-05-17
608798,Female,83125,9,Medium,1,1,0,Loan,2,1,Blocked,2022-05-18,2282.29,CardExpired,App,1,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608799,Male,31944,5,Low,1,0,1,CreditCard,1,0,Active,2019-07-13,2340.02,TechnicalError,App,3,67,2019-09-11,3551.67,TechnicalError,CallCenter,1,220,2019-11-10,1033.69,CardExpired,Branch,3,218,2020-01-09,5713.21,InsufficientFunds,App,1,182,2020-03-09,357.7,InsufficientFunds,App,2,85,,,,,,,,,136,2017-10-06
608800,Female,63230,2,Medium,1,0,1,CreditCard,1,1,Expired,2025-02-13,10024.87,InsufficientFunds,CallCenter,2,86,2025-04-14,13478.78,CardExpired,CallCenter,2,152,2025-06-13,2718.48,TechnicalError,CallCenter,2,227,2025-08-12,3345.47,CardExpired,App,3,161,2025-10-11,11236.3,CardExpired,App,1,35,138,2020-08-11,110,2022-10-16,131,2021-11-02,,,109,2018-03-14
608801,Male,98744,6,Medium,0,1,1,Loan,2,1,Expired,2016-02-27,2104.96,InsufficientFunds,CallCenter,2,46,2016-04-27,9743.05,InsufficientFunds,App,3,61,2016-06-26,12786.94,CardExpired,App,3,211,2016-08-25,14814.64,TechnicalError,App,2,35,2016-10-24,5531.92,CardExpired,App,2,133,191,2020-04-13,,,,,,,188,2017-04-08
608802,Other,77968,3,Low,1,0,0,CreditCard,3,0,Active,2017-03-05,2457.76,CardExpired,CallCenter,2,1,2017-05-04,14275.13,TechnicalError,Branch,1,116,2017-07-03,8030.43,InsufficientFunds,App,1,143,2017-09-01,3939.83,InsufficientFunds,CallCenter,1,123,2017-10-31,3476.6,CardExpired,App,2,38,,,,,145,2021-11-26,105,2023-08-19,,
608803,Other,80543,2,Low,1,0,1,Mortgage,4,1,Blocked,2018-03-04,4694.45,CardExpired,App,3,108,2018-05-03,2020.03,InsufficientFunds,App,2,93,2018-07-02,10564.41,CardExpired,App,3,89,,,,,,,,,,,,,,,118,2022-03-20,,,105,2020-09-15,168,2023-12-09
